id,user_id,subscription_id,title,url,created_at,updated_at,listened,xml,summary,duration
39,1,8,The Frequency 71: Also I'm George Clooney,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-071.mp3,2013-01-28 19:29:37 UTC,2013-02-11 23:44:49 UTC,false,,,
40,1,33,027 - Vidigifture,http://www.buzzsprout.com/6318/74847-bionic-027.mp3,2013-01-28 20:32:35 UTC,2013-02-11 23:44:49 UTC,false,,,
41,1,14,#053: With Divya Manian & Garann Means,http://shoptalkshow.com/podpress_trac/feed/261/0/053_with_divya_manian_and_garann_means.mp3,2013-01-29 16:54:36 UTC,2013-02-11 23:44:49 UTC,true,,,
42,1,8,The Frequency 72: The Indiana Jones Where Miss Haddie Sings,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-072.mp3,2013-01-29 19:16:23 UTC,2013-02-11 23:44:49 UTC,false,,,
43,1,30,"Episode #340 - January 29th, 2013",http://feedproxy.google.com/~r/Ruby5/~5/ulyPSwZFKMQ/340-ruby5.mp3,2013-01-29 19:25:44 UTC,2013-02-11 23:44:49 UTC,false,,,
44,1,32,"027 - Making Software and Selling It, with Daniel Jalkut",http://feedproxy.google.com/~r/cmdspace/~5/qquAlF9INz4/027_-_Daniel_Jalkut.m4a,2013-01-29 22:09:22 UTC,2013-02-11 23:44:49 UTC,false,,,
45,1,31,Ep 187 - Sweat Every Comma,http://feedproxy.google.com/~r/Enough-TheMinimalMacPodcast/~5/Ncv5DYklKYA/Ep_187.m4a,2013-01-30 00:03:26 UTC,2013-02-11 23:44:49 UTC,false,,,
46,1,18,090 RR Ruby Nuby Episode,http://traffic.libsyn.com/rubyrogues/RR090RubyNubyEpisode.mp3,2013-01-30 19:09:29 UTC,2013-02-11 23:44:49 UTC,false,,,
47,1,11,Life Hits Fast with Trevan Hetzel,http://theeastwing.net/podpress_trac/feed/749/0/EP41-Trevan.mp3,2013-01-30 22:53:53 UTC,2013-02-11 23:44:49 UTC,false,,,
48,1,8,The Frequency 73: I Hope This Isn't Poisonous,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-073.mp3,2013-01-31 02:48:08 UTC,2013-02-11 23:44:49 UTC,false,,,
49,1,26,In Beta 34: Vine Voyeurism,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/inbeta/2013/inbeta-034.mp3,2013-01-31 04:12:54 UTC,2013-02-11 23:44:49 UTC,true,,,
50,1,23,Responsive Web Design and Diamonds with Brad Frost with Brad Frost,http://feedproxy.google.com/~r/bdconf-podcast/~5/DYp6KoL6JC4/Responsive-Web-Design-and-Diamond-with-Brad-Frost.mp3,2013-01-31 15:25:24 UTC,2013-02-11 23:44:49 UTC,false,,,
51,1,8,The Frequency 74: Capital of Awesome,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-074.mp3,2013-01-31 19:30:56 UTC,2013-02-11 23:44:49 UTC,false,,,
52,1,12,Gene Crawford and Carl Smith of Bizcraft,http://traffic.libsyn.com/unmatchedstyle/Bizcraft-on-NBSPtv.mp3,2013-01-31 21:45:34 UTC,2013-02-11 23:44:49 UTC,false,,,
53,1,20,045 JSJ jQuery,http://traffic.libsyn.com/jsjabber/JSJ045jQuery.mp3,2013-02-01 08:21:36 UTC,2013-02-11 23:44:49 UTC,true,,,
54,1,13,3.0.1 Cancer,http://feedproxy.google.com/~r/ThisDevelopersLife/~5/cJoaYfjMNhA/301-Cancer.mp3,2013-02-01 11:01:24 UTC,2013-02-11 23:44:49 UTC,false,,,
55,1,30,"Episode #341 - February 1st, 2013",http://feedproxy.google.com/~r/Ruby5/~5/GhnFUTMpsrA/341-ruby5.mp3,2013-02-01 16:40:23 UTC,2013-02-11 23:44:49 UTC,true,,,
56,1,24,Luke Wroblewski – Designing Intuitive Mobile Inputs,http://media.rawvoice.com/uie_podcasts/www.uie.com/BSAL/BSAL177SpoolCast_Wroblewski-UXIM13.mp3,2013-02-01 19:18:25 UTC,2013-02-11 23:44:49 UTC,true,,,
57,1,8,The Frequency 75: That Awful Tarp,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-075.mp3,2013-02-01 20:52:56 UTC,2013-02-11 23:44:49 UTC,false,,,
58,1,19,Fluent 2013,http://javascriptshow.com/download/feed/53.mp3,2013-02-01 22:51:49 UTC,2013-02-11 23:44:49 UTC,true,,,
59,1,16,Episode 34: Very little comes to those who wait,http://learn.thoughtbot.com/podcast/34.mp3,2013-02-04 02:16:05 UTC,2013-02-11 23:44:49 UTC,true,,,
60,1,16,Episode 34: Very little comes to those who wait,http://learn.thoughtbot.com/podcast/34.mp3,2013-02-04 02:16:05 UTC,2013-02-11 23:44:49 UTC,true,,,
61,1,22,Total jerk loser,http://www.buzzsprout.com/8778/75844-total-jerk-loser.mp3,2013-02-04 05:38:41 UTC,2013-02-11 23:44:49 UTC,true,,,
62,1,8,The Frequency 76: Liquor Stores and Laundromats,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-076.mp3,2013-02-04 18:42:38 UTC,2013-02-11 23:44:49 UTC,false,,,
63,1,31,Ep 188 - You've Never Seen What?!,http://feedproxy.google.com/~r/Enough-TheMinimalMacPodcast/~5/kyxgqh7w9gg/Ep_188.m4a,2013-02-04 20:09:02 UTC,2013-02-11 23:44:49 UTC,false,,,
64,1,29,31: Velocity Hotels,http://feedproxy.google.com/~r/the_talk_show/~5/X8WfuPkpDFc/talkshow-31.mp3,2013-02-04 22:07:44 UTC,2013-02-11 23:44:49 UTC,false,,,
65,1,30,"Episode #342 - February 5th, 2013",http://feedproxy.google.com/~r/Ruby5/~5/AmxyiLlQhcU/342-ruby5.mp3,2013-02-05 15:01:53 UTC,2013-02-11 23:44:49 UTC,true,,,
66,1,14,054: With Stephanie Rewis,http://shoptalkshow.com/podpress_trac/feed/267/0/054_with_stephanie_rewis.mp3,2013-02-05 15:17:41 UTC,2013-02-11 23:44:49 UTC,true,,,
67,1,8,The Frequency 77: The Great City of Nepai,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-077.mp3,2013-02-05 18:56:27 UTC,2013-02-11 23:44:49 UTC,true,,,
68,1,11,Sharing is Caring with Laura Kalbag,http://theeastwing.net/podpress_trac/feed/761/0/EP42-Laura.mp3,2013-02-06 09:00:53 UTC,2013-02-11 23:44:49 UTC,true,,,
69,1,18,091 RR The Ruby Design Process with David Shirai,http://traffic.libsyn.com/rubyrogues/RR091RubyDesignProcess.mp3,2013-02-06 14:13:45 UTC,2013-02-11 23:44:49 UTC,true,,,
70,1,23,Preprocessor Hipsters with David Kaneda with David Kaneda,http://feedproxy.google.com/~r/bdconf-podcast/~5/0_pUQGlSofk/Preprocessor-Hipsters-with-David-Kaneda.mp3,2013-02-06 16:49:51 UTC,2013-02-11 23:44:49 UTC,true,,,
71,1,32,"028 - Technology and Music, with John Roderick",http://feedproxy.google.com/~r/cmdspace/~5/7sHTfuZHjmM/028_-_John_Roderick.m4a,2013-02-06 17:18:44 UTC,2013-02-11 23:44:49 UTC,false,,,
72,1,10,The Critical Path 72: Bingewatch,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/criticalpath/2013/criticalpath-072.mp3,2013-02-06 18:39:16 UTC,2013-02-11 23:44:49 UTC,false,,,
73,1,8,The Frequency 78: Sell Me To Google,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-078.mp3,2013-02-06 18:42:23 UTC,2013-02-11 23:44:49 UTC,true,,,
74,1,26,In Beta 35: Hammers of the Beards,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/inbeta/2013/inbeta-035.mp3,2013-02-07 01:27:42 UTC,2013-02-11 23:44:49 UTC,true,,,
75,1,15,"#35: Randy J. Hunt – We’re back, Creative Director roles for brands, traditional education & getting hired",http://radio.theindustry.cc/5269/76402-35-randy-j-hunt-we-re-back-creative-director-roles-for-brands-traditional-education-getting-hired.mp3,2013-02-07 09:32:22 UTC,2013-02-11 23:44:49 UTC,true,,,
76,1,14,055: RAPIDFIRE #13,http://shoptalkshow.com/podpress_trac/feed/264/0/055_rapidfire_13.mp3,2013-02-07 15:14:03 UTC,2013-02-11 23:44:49 UTC,true,,,
77,1,8,The Frequency 79: Machine Cabbage,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-079.mp3,2013-02-07 19:16:08 UTC,2013-02-11 23:44:49 UTC,false,,,
78,1,33,028 - Put Him On The Monkey Bars,http://www.buzzsprout.com/6318/76476-bionic-028.mp3,2013-02-07 20:09:04 UTC,2013-02-11 23:44:49 UTC,false,,,
79,1,30,"Episode #343 - February 8th, 2013",http://feedproxy.google.com/~r/Ruby5/~5/5aF_ijaPyjA/343-ruby5.mp3,2013-02-08 16:10:15 UTC,2013-02-11 23:44:49 UTC,false,,,
80,1,20,046 JSJ Staying Current,http://traffic.libsyn.com/jsjabber/JSJ046StayingCurrent.mp3,2013-02-08 16:14:20 UTC,2013-02-11 23:44:49 UTC,true,,,
81,1,24,Kelly Goto – Prototyping for Mobile Designs,http://media.rawvoice.com/uie_podcasts/www.uie.com/BSAL/BSAL179SpoolCast_Goto-UXIM13.mp3,2013-02-08 16:14:51 UTC,2013-02-11 23:44:49 UTC,false,,,
82,1,8,The Frequency 80: You're Into Thor in a Weird Way,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-080.mp3,2013-02-08 20:27:06 UTC,2013-02-11 23:44:49 UTC,true,,,
83,1,16,Episode 35: I haven't lifted a pencil in years,http://learn.thoughtbot.com/podcast/35.mp3,2013-02-11 00:18:49 UTC,2013-02-11 23:44:49 UTC,true,,,
84,1,22,Abomination on legs,http://www.buzzsprout.com/8778/76845-abomination-on-legs.mp3,2013-02-11 05:48:35 UTC,2013-02-12 00:43:59 UTC,true,,,
85,1,8,The Frequency 81: High Heels With Rare Earth Magnets,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-081.mp3,2013-02-11 19:08:53 UTC,2013-02-12 00:44:55 UTC,true,,,
86,1,,Draft - Why Sass,http://traffic.libsyn.com/unmatchedstyle/draft-15-whysass.mp3,2013-02-11 23:18:22 UTC,2013-02-13 03:12:25 UTC,true,,,
87,1,36,"The News 2: Tuesday, 12 February 2013",http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/news/2013/news-002.mp3,2013-02-12 18:10:10 UTC,2013-02-14 00:22:56 UTC,false,,,
88,1,31,Ep 189 - The Rhone Internet Protocol,http://feedproxy.google.com/~r/Enough-TheMinimalMacPodcast/~5/WgYGjmBftkg/Ep_189.m4a,2013-02-12 22:18:13 UTC,2013-02-14 00:22:56 UTC,true,,,
89,1,37,Back to Work 106: Enough Candy to Last Forever,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/b2w/2013/b2w-106.mp3,2013-02-12 23:43:35 UTC,2013-02-14 00:22:56 UTC,true,,,
90,1,8,The Frequency 82: A Road Paved in Bones,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-082.mp3,2013-02-13 00:33:11 UTC,2013-02-14 00:22:56 UTC,true,,,
91,1,18,092 RR Picksposion!,http://traffic.libsyn.com/rubyrogues/RR092Picksplosion.mp3,2013-02-13 14:13:01 UTC,2013-02-14 03:34:35 UTC,true,,,
92,1,23,Touchscreens Are Holding Us Back With Jonathan Stark with Jonathan Stark,http://feedproxy.google.com/~r/bdconf-podcast/~5/Ij6uScltAfU/Touchscreens-Are-Holding-Us-Back-With-Jonathan-Stark.mp3,2013-02-13 16:33:54 UTC,2013-02-14 02:26:59 UTC,true,,,
93,1,24,Des Traynor – Strengthening Your Design through Microcopy,http://media.rawvoice.com/uie_podcasts/www.uie.com/BSAL/BSAL180SpoolCast_Traynor.mp3,2013-02-13 16:59:10 UTC,2013-02-14 00:22:56 UTC,false,,,
94,1,11,Talking Content Strategy with Sara Wachter-Boettcher,http://theeastwing.net/podpress_trac/feed/778/0/EP43-Sara.mp3,2013-02-13 18:11:19 UTC,2013-02-14 00:22:56 UTC,false,,,
95,1,36,"The News 3: Wednesday, 13 February 2013",http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/news/2013/news-003.mp3,2013-02-13 19:56:13 UTC,2013-02-14 00:22:56 UTC,false,,,
96,1,8,The Frequency 83: Sit With Me By The Hearth,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-083.mp3,2013-02-13 20:17:23 UTC,2013-02-15 02:30:55 UTC,true,,,
97,1,32,"029 - Making Great Apps, with Michael Simmons",http://feedproxy.google.com/~r/cmdspace/~5/X07K_X3hM7I/029_-_Michael_Simmons.m4a,2013-02-13 21:35:17 UTC,2013-02-15 02:27:06 UTC,true,,,
98,1,26,In Beta 36: Yoga Pose Calibration App,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/inbeta/2013/inbeta-036.mp3,2013-02-13 22:14:27 UTC,2013-02-14 00:22:56 UTC,false,,,
99,1,30,"Episode #344 - February 12th, 2013",http://feedproxy.google.com/~r/Ruby5/~5/N7AU3YFyBZg/344-ruby5.mp3,2013-02-14 02:04:48 UTC,2013-02-20 19:07:08 UTC,false,,,
100,1,36,"The News 4: Thursday, 14 February 2013",http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/news/2013/news-004.mp3,2013-02-14 17:28:25 UTC,2013-02-20 19:07:08 UTC,false,,,
101,1,14,056: RAPIDFIRE #14,http://shoptalkshow.com/podpress_trac/feed/269/0/056_rapidfire_14.mp3,2013-02-14 19:44:52 UTC,2013-02-20 19:07:08 UTC,true,,,
102,1,8,"The Frequency 84: Got My Purse, Got my Beer",http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-084.mp3,2013-02-14 20:03:17 UTC,2013-02-20 19:07:08 UTC,false,,,
103,1,33,029 - The Relationship Cannot Last,http://www.buzzsprout.com/6318/77487-029.mp3,2013-02-14 20:05:10 UTC,2013-02-20 19:07:08 UTC,false,,,
104,1,12,Ryan Irelan,http://traffic.libsyn.com/unmatchedstyle/Ryan-Irelan-on-NBSPtv.mp3,2013-02-14 23:15:38 UTC,2013-02-20 19:07:08 UTC,false,,,
105,1,20,047 JSJ Specialized vs Monolithic with James Halliday and Tom Dale,http://traffic.libsyn.com/jsjabber/JSJ047SpecializedVSMonolithic.mp3,2013-02-15 13:50:29 UTC,2013-02-20 19:07:08 UTC,true,,,
106,1,30,"Episode #345 - February 15th, 2013",http://feedproxy.google.com/~r/Ruby5/~5/RtRTkoYrxF4/345-ruby5.mp3,2013-02-15 13:57:59 UTC,2013-02-20 19:07:08 UTC,false,,,
107,1,36,"The News 5: Friday, 15 February 2013",http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/news/2013/news-005.mp3,2013-02-15 17:16:17 UTC,2013-02-20 19:07:08 UTC,false,,,
108,1,8,The Frequency 85: Premeditated Weird,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-085.mp3,2013-02-15 18:27:44 UTC,2013-02-20 19:07:08 UTC,false,,,
109,1,39,Core Intuition 77: Get A Bunch Of People Excited,http://www.coreint.org/audio/CoreInt_77.mp3,2013-02-15 23:45:58 UTC,2013-02-20 19:07:08 UTC,true,,,
110,1,38,Geek Friday 61: I Paste Only the Best Cat Videos in my Twitter Stream,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/geekfriday/2013/geekfriday-061.mp3,2013-02-16 00:59:02 UTC,2013-02-20 19:07:08 UTC,false,,,
111,1,16,Episode 36: A gem called exploit,http://learn.thoughtbot.com/podcast/36.mp3,2013-02-18 01:04:42 UTC,2013-02-21 03:46:10 UTC,true,,,
112,1,22,Not the kind of guy who would wear a boiler suit,http://www.buzzsprout.com/8778/77838-not-the-kind-of-guy-who-would-wear-a-boiler-suit.mp3,2013-02-18 05:37:00 UTC,2013-02-20 19:07:08 UTC,false,,,
113,1,10,The Critical Path 73: The Best Single Invention of Life,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/criticalpath/2013/criticalpath-073.mp3,2013-02-18 17:04:52 UTC,2013-02-20 19:07:08 UTC,false,,,
114,1,36,"The News 6: Monday, 18 February, 2013",http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/news/2013/news-006.mp3,2013-02-18 18:16:10 UTC,2013-02-20 19:11:35 UTC,true,,,
115,1,8,The Frequency 86: G-Dub's Birthday,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-086.mp3,2013-02-18 18:45:13 UTC,2013-02-20 19:07:08 UTC,false,,,
116,1,15,"#36: Bobby Ghoshal – 10x more refocusing, product/market fit, mpost and the future of email",http://radio.theindustry.cc/5269/78139-36-bobby-ghoshal-10x-more-refocusing-product-market-fit-mpost-and-the-future-of-email.mp3,2013-02-19 08:21:56 UTC,2013-02-23 01:56:32 UTC,true,,,
117,1,36,"The News 7: Tuesday, 19 February, 2013",http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/news/2013/news-007.mp3,2013-02-19 18:18:36 UTC,2013-02-20 19:11:59 UTC,true,,,
118,1,8,The Frequency 87: Troll Butter,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/frequency/2013/frequency-087.mp3,2013-02-19 19:21:08 UTC,2013-02-23 18:08:33 UTC,true,,,
119,1,33,030 - Bringing The Words,http://www.buzzsprout.com/6318/78217-030.mp3,2013-02-19 20:29:22 UTC,2013-02-20 19:07:08 UTC,false,,,
120,1,31,Ep 190 - Read It Now,http://feedproxy.google.com/~r/Enough-TheMinimalMacPodcast/~5/irjd7qHdmF4/Ep_190.m4a,2013-02-19 21:54:46 UTC,2013-02-20 19:07:08 UTC,false,,,
121,1,30,"Episode #346 - February 19, 2013",http://feedproxy.google.com/~r/Ruby5/~5/sKeVwx45Ux4/346-ruby5.mp3,2013-02-20 01:07:05 UTC,2013-02-20 19:07:08 UTC,false,,,
122,1,37,Back to Work 107: Pull Out Your Dingus,http://d.ahoy.co/redirect.mp3/fly.5by5.tv/audio/broadcasts/b2w/2013/b2w-107.mp3,2013-02-20 01:56:24 UTC,2013-02-20 19:07:08 UTC,false,,,
123,1,18,093 RR Security Exploits with Patrick McKenzie,http://traffic.libsyn.com/rubyrogues/RR093SecurityExploits.mp3,2013-02-20 14:18:37 UTC,2013-02-22 02:40:06 UTC,true,,,
124,1,23,EnquireJS with Nick Williams with Nick Williams,http://feedproxy.google.com/~r/bdconf-podcast/~5/qRkdjdc8hEs/EnquireJS-with-Nick-Williams.mp3,2013-02-20 15:56:55 UTC,2013-02-23 17:38:43 UTC,true,,,
125,1,11,Working on Products with Elliot Jay Stocks,http://theeastwing.net/podpress_trac/feed/804/0/EP44-Elliot.mp3,2013-02-20 18:33:42 UTC,2013-02-20 19:07:08 UTC,false,,,
